"dia","day_date","tmp_9am","dew_9am","hum_9am","wnd_9am","wdd_9am","spd_9am","alt_9am","cig_9am","pcp_hrs","pcp","pcp_yesterday"
2005-03-24 00:00:00.000,2005-03-24,21.0000000000000000,16.0000000000000000,76,30,N,2.1000000000000000,1026.1000000000000000,2100,0,0,0
2005-03-25 00:00:00.000,2005-03-25,23.0000000000000000,15.0000000000000000,65,180,S,3.1000000000000000,1026.1000000000000000,6000,0,0,0
2005-03-26 00:00:00.000,2005-03-26,22.0000000000000000,17.0000000000000000,77,180,S,2.1000000000000000,1024.0000000000000000,6000,0,0,0
2005-03-27 00:00:00.000,2005-03-27,22.0000000000000000,16.0000000000000000,73,180,S,6.2000000000000000,1024.0000000000000000,22000,0,0,0
2005-03-28 00:00:00.000,2005-03-28,20.0000000000000000,15.0000000000000000,75,360,N,8.2000000000000000,1025.1000000000000000,480,0,0,0
2005-03-29 00:00:00.000,2005-03-29,19.0000000000000000,14.0000000000000000,74,-99,CALM,0.00000000000000000000,1025.1000000000000000,6000,0,0,0
2005-03-30 00:00:00.000,2005-03-30,22.0000000000000000,15.0000000000000000,68,180,S,5.1000000000000000,1025.1000000000000000,6000,0,0,0
2005-03-31 00:00:00.000,2005-03-31,21.0000000000000000,16.0000000000000000,76,180,S,5.1000000000000000,1024.0000000000000000,99999,0,0,0
2005-04-01 00:00:00.000,2005-04-01,21.0000000000000000,14.0000000000000000,67,180,S,3.1000000000000000,1025.1000000000000000,22000,0,0,0
2005-04-02 00:00:00.000,2005-04-02,20.0000000000000000,13.0000000000000000,65,360,N,10.3000000000000000,1026.1000000000000000,480,0,0,0
2005-04-03 00:00:00.000,2005-04-03,16.0000000000000000,11.0000000000000000,69,360,N,9.3000000000000000,1028.1000000000000000,22000,0,0,0
2005-04-04 00:00:00.000,2005-04-04,17.0000000000000000,11.0000000000000000,65,360,N,8.2000000000000000,1027.1000000000000000,510,0,0,0
2005-04-05 00:00:00.000,2005-04-05,21.0000000000000000,14.0000000000000000,67,360,N,2.1000000000000000,1026.1000000000000000,6000,0,0,0
2005-04-06 00:00:00.000,2005-04-06,22.0000000000000000,16.0000000000000000,73,-99,CALM,0.00000000000000000000,1025.1000000000000000,22000,0,0,0
2005-04-07 00:00:00.000,2005-04-07,22.0000000000000000,14.0000000000000000,64,360,N,3.1000000000000000,1027.1000000000000000,6000,0,0,0
2005-04-08 00:00:00.000,2005-04-08,21.0000000000000000,15.0000000000000000,71,360,N,8.2000000000000000,1025.1000000000000000,99999,0,0,0
2005-04-09 00:00:00.000,2005-04-09,23.0000000000000000,12.0000000000000000,52,60,E,2.1000000000000000,1024.0000000000000000,6000,0,0,0
2005-04-10 00:00:00.000,2005-04-10,22.0000000000000000,17.0000000000000000,77,180,S,5.1000000000000000,1023.0000000000000000,6000,0,0,0
2005-04-11 00:00:00.000,2005-04-11,23.0000000000000000,15.0000000000000000,65,180,S,3.1000000000000000,1022.0000000000000000,22000,0,0,0
2005-04-12 00:00:00.000,2005-04-12,24.0000000000000000,17.0000000000000000,71,360,N,3.1000000000000000,1022.0000000000000000,22000,0,0,0
2005-04-13 00:00:00.000,2005-04-13,22.0000000000000000,17.0000000000000000,77,360,N,6.2000000000000000,1023.0000000000000000,99999,0,0,0
2005-04-14 00:00:00.000,2005-04-14,22.0000000000000000,14.0000000000000000,64,360,N,6.2000000000000000,1025.1000000000000000,22000,0,0,0
2005-04-15 00:00:00.000,2005-04-15,21.0000000000000000,15.0000000000000000,71,360,N,7.2000000000000000,1025.1000000000000000,480,0,0,0
2005-04-16 00:00:00.000,2005-04-16,20.0000000000000000,13.0000000000000000,65,360,N,9.3000000000000000,1027.1000000000000000,22000,0,0,0
2005-04-17 00:00:00.000,2005-04-17,19.0000000000000000,11.0000000000000000,58,360,N,9.3000000000000000,1029.1000000000000000,22000,0,0,0
2005-04-18 00:00:00.000,2005-04-18,20.0000000000000000,8.0000000000000000,40,340,N,7.2000000000000000,1027.1000000000000000,99999,0,0,0
2005-04-20 00:00:00.000,2005-04-20,23.0000000000000000,12.0000000000000000,52,360,N,3.1000000000000000,1025.1000000000000000,22000,0,0,0
2005-04-21 00:00:00.000,2005-04-21,22.0000000000000000,13.0000000000000000,59,180,S,2.1000000000000000,1025.1000000000000000,22000,0,0,0
2005-04-22 00:00:00.000,2005-04-22,23.0000000000000000,15.0000000000000000,65,-99,CALM,0.00000000000000000000,1025.1000000000000000,22000,1,1,0
2005-04-23 00:00:00.000,2005-04-23,21.0000000000000000,17.0000000000000000,81,90,E,2.1000000000000000,1026.1000000000000000,22000,0,0,1
2005-04-24 00:00:00.000,2005-04-24,21.0000000000000000,15.0000000000000000,71,360,N,8.2000000000000000,1026.1000000000000000,99999,0,0,0
2005-04-25 00:00:00.000,2005-04-25,22.0000000000000000,16.0000000000000000,73,180,S,4.1000000000000000,1025.1000000000000000,6000,0,0,0
2005-04-26 00:00:00.000,2005-04-26,22.0000000000000000,14.0000000000000000,64,180,S,7.2000000000000000,1026.1000000000000000,99999,0,0,0
2005-04-27 00:00:00.000,2005-04-27,24.0000000000000000,16.0000000000000000,67,30,N,6.2000000000000000,1026.1000000000000000,22000,1,1,0
2005-04-28 00:00:00.000,2005-04-28,23.0000000000000000,16.0000000000000000,70,360,N,6.2000000000000000,1028.1000000000000000,22000,1,1,1
2005-04-29 00:00:00.000,2005-04-29,24.0000000000000000,17.0000000000000000,71,-99,CALM,0.00000000000000000000,1026.1000000000000000,22000,0,0,1
2005-04-30 00:00:00.000,2005-04-30,23.0000000000000000,13.0000000000000000,57,180,S,5.1000000000000000,1027.1000000000000000,6000,0,0,0
2005-05-01 00:00:00.000,2005-05-01,22.0000000000000000,16.0000000000000000,73,180,S,5.1000000000000000,1027.1000000000000000,540,0,0,0
2005-05-02 00:00:00.000,2005-05-02,23.0000000000000000,15.0000000000000000,65,30,N,4.1000000000000000,1027.1000000000000000,22000,0,0,0
2005-05-03 00:00:00.000,2005-05-03,22.0000000000000000,16.0000000000000000,73,20,N,3.1000000000000000,1027.1000000000000000,420,0,0,0
2005-05-04 00:00:00.000,2005-05-04,21.0000000000000000,15.0000000000000000,71,90,E,3.1000000000000000,1026.1000000000000000,99999,0,0,1
2005-05-05 00:00:00.000,2005-05-05,22.0000000000000000,13.0000000000000000,59,360,N,6.2000000000000000,1027.1000000000000000,6000,0,0,0
2005-05-06 00:00:00.000,2005-05-06,21.0000000000000000,14.0000000000000000,67,360,N,10.3000000000000000,1027.1000000000000000,22000,0,0,0
2005-05-07 00:00:00.000,2005-05-07,21.0000000000000000,12.0000000000000000,57,360,N,8.2000000000000000,1027.1000000000000000,22000,0,0,0
2005-05-08 00:00:00.000,2005-05-08,23.0000000000000000,14.0000000000000000,61,360,N,3.1000000000000000,1025.1000000000000000,99999,1,1,0
2005-05-09 00:00:00.000,2005-05-09,22.0000000000000000,15.0000000000000000,68,180,S,2.1000000000000000,1024.0000000000000000,6000,1,1,1
2005-05-10 00:00:00.000,2005-05-10,20.0000000000000000,16.0000000000000000,80,360,N,8.2000000000000000,1023.0000000000000000,22000,0,0,1
